date,residual
2015-03-23,0.02980095665179583
2015-03-24,-0.028562504101305564
2015-03-25,0.018606410950823715
2015-03-26,0.06301173500597379
2015-03-27,0.020738320435860658
2015-03-28,-0.01871191822938023
2015-03-29,0.014457979226538242
2015-03-30,0.0018600737790492872
2015-03-31,0.003787900690467083
2015-04-01,-0.02393938792956618
2015-04-02,-0.005879568430286142
2015-04-03,-0.09266654577287525
2015-04-04,-0.033596731999994134
2015-04-05,-0.03177530517155347
2015-04-06,-0.1339087444441187
2015-04-07,-0.06370347645945706
2015-04-08,-0.05269611968200927
2015-04-09,-0.05070212477356506
2015-04-10,-0.039525237311211825
2015-04-11,-0.04435247516145502
2015-04-12,-0.022801923998272855
2015-04-13,-0.016653030425249682
2015-04-14,0.035261993126043834
2015-04-15,0.014945195612284579
2015-04-16,0.0013701763205951067
2015-04-17,0.03849565035284108
2015-04-18,0.007809920306822704
2015-04-19,-0.05188807709781784
2015-04-20,-0.05329143003954506
2015-04-21,-0.07576517893613399
2015-04-22,-0.07266730374865382
2015-04-23,-0.05367230370852383
2015-04-24,-0.02267824244243677
2015-04-25,-0.044412918916920674
2015-04-26,-0.06269502720973996
2015-04-27,-0.026882367358220804
2015-04-28,-0.019228429980593376
2015-04-29,0.0025265296259799896
2015-04-30,0.002664543685430232
2015-05-01,-0.06975582976600947
2015-05-02,0.021985977862705397
2015-05-03,-0.03540631375801517
2015-05-04,0.04033692980505954
2015-05-05,0.010708351909627822
2015-05-06,-0.016568407355620707
2015-05-07,-0.013563186883953193
2015-05-08,0.0026485230594825993
2015-05-09,-0.00424986878046596
2015-05-10,0.04231005286878542
2015-05-11,0.0005173068526982405
2015-05-12,0.02161248270234495
2015-05-13,0.03919066814544969
2015-05-14,-0.0416885953280417
2015-05-15,0.04499291448252585
2015-05-16,0.07205270456100266
2015-05-17,0.12255098205705295
2015-05-18,0.06554103655400034
2015-05-19,0.08269230088059665
2015-05-20,0.0675493782312131
2015-05-21,0.03623401926098424
2015-05-22,0.013839543739123883
2015-05-23,-0.012726429099187087
2015-05-24,-0.02970141253867986
2015-05-25,0.03121488058672206
2015-05-26,0.05132104448939856
2015-05-27,0.06615010140282607
2015-05-28,0.07234321446201619
2015-05-29,0.06792933467394491
2015-05-30,0.10092345345622533
2015-05-31,0.08158591288050943
2015-06-01,0.09687591356166259
2015-06-02,0.10556888381299068
2015-06-03,0.0947822994043559
2015-06-04,0.07571320820397531
2015-06-05,0.036170381746691405
2015-06-06,-0.004586954822821454
2015-06-07,0.06736839974587383
2015-06-08,0.1183878656335473
2015-06-09,0.08771376432975053
2015-06-10,0.07543917075180673
2015-06-11,0.07899786772749096
2015-06-12,0.0708938729280959
2015-06-13,0.03758240209516117
2015-06-14,0.046967109117112216
2015-06-15,0.10956061317698662
2015-06-16,0.11434621881590346
2015-06-17,0.13996628386390597
2015-06-18,0.11874701605309035
2015-06-19,-0.03693044540018953
2015-06-20,-0.003114036167419343
2015-06-21,0.03013733951664399
2015-06-22,0.10598123545470983
2015-06-23,0.1100160986600951
2015-06-24,0.1059683506690483
2015-06-25,0.11640411684474827
2015-06-26,0.1215120000561658
2015-06-27,0.08416258481548944
2015-06-28,0.057837016096351945
2015-06-29,0.10756762528309594
2015-06-30,0.08295348808050917
2015-07-01,0.07917106612147506
2015-07-02,0.06933860260704172
2015-07-03,0.04585488919334857
2015-07-04,0.010697824809918544
2015-07-05,0.028093849205822252
2015-07-06,0.015761487753520598
2015-07-07,0.03224307424037143
2015-07-08,0.034651033157583555
2015-07-09,0.017821481033486464
2015-07-10,0.05403333295208235
2015-07-11,0.006902415808895057
2015-07-12,0.006598389287486128
2015-07-13,-0.027878564211343715
2015-07-14,-0.04288263700159156
2015-07-15,-0.0364208572727982
2015-07-16,-0.02617025670101647
2015-07-17,-0.03927562381869265
2015-07-18,-0.03334257462446644
2015-07-19,-0.016092182384877418
2015-07-20,-0.05476715955836298
2015-07-21,-0.06643510628657978
2015-07-22,-0.060760731814854196
2015-07-23,-0.05142404218178065
2015-07-24,-0.03302568822652496
2015-07-25,0.007666311833586903
2015-07-26,0.02211072268877956
2015-07-27,-0.011359137552034326
2015-07-28,-0.013813448396298611
2015-07-29,-0.014338461263669444
2015-07-30,-0.0320008771399074
2015-07-31,-0.012254425394077728
2015-08-01,-0.008594060962634487
2015-08-02,0.013139108008813238
2015-08-03,0.01421716808115292
2015-08-04,0.012137925402331717
2015-08-05,0.04137511735318711
2015-08-06,0.04302903712701678
2015-08-07,0.052664787494085985
2015-08-08,-0.006410815968644457
2015-08-09,0.009031741841527108
2015-08-10,0.06492103429121698
2015-08-11,0.0630150058881096
2015-08-12,0.08244403682123114
2015-08-13,0.05515651166738422
2015-08-14,0.05198246741573875
2015-08-15,0.019222763338822446
2015-08-16,0.013302231558718347
2015-08-17,0.0359936542746091
2015-08-18,0.008934115764818173
2015-08-19,0.0391042103635062
2015-08-20,0.041623475819656974
2015-08-21,0.03830469510344514
2015-08-22,0.019605982032341984
2015-08-23,0.0013581196244292215
2015-08-24,0.05123409695150194
2015-08-25,0.04289559216181971
2015-08-26,0.0334474956989137
2015-08-27,0.05074484434770987
2015-08-28,0.02466107933712891
2015-08-29,-0.014095256087106378
2015-08-30,0.013130191717404927
2015-08-31,0.050187414125419494
2015-09-01,0.06442827764553272
2015-09-02,0.053189014556636494
2015-09-03,0.02705826295576763
2015-09-04,0.02835860522099587
2015-09-05,0.014278011822568715
2015-09-06,0.024396715498911092
2015-09-07,0.05174293117970841
2015-09-08,0.05115694528060821
2015-09-09,0.06527489849092305
2015-09-10,0.04392682979516138
2015-09-11,0.01431623176119956
2015-09-12,-0.032258817692952135
2015-09-13,-0.023304521578710435
2015-09-14,-0.019595580948443825
2015-09-15,0.0028689816703604265
2015-09-16,0.0005738449227017384
2015-09-17,-0.02980007897964576
2015-09-18,-0.03761277797109308
2015-09-19,-0.06135467176226328
2015-09-20,-0.045042600017598744
2015-09-21,0.005484155349419595
2015-09-22,0.00866295337677414
2015-09-23,-0.013847343221105035
2015-09-24,-0.005372178171320741
2015-09-25,-0.02734374385697791
2015-09-26,-0.030369643443663108
2015-09-27,-0.006756283437432842
2015-09-28,0.003057707233105944
2015-09-29,0.0006257509752263246
2015-09-30,-0.026092755227479003
2015-10-01,-0.03955981070923187
2015-10-02,-0.030411137668755472
2015-10-03,-0.028159067396879678
2015-10-04,-0.019395090944655635
2015-10-05,0.004500188281847173
2015-10-06,0.026784940637982757
2015-10-07,0.04497778862041457
2015-10-08,0.027210636544754863
2015-10-09,0.024082587048019022
2015-10-10,0.08316104674661595
2015-10-11,0.05813214016556856
2015-10-12,0.07232858646725404
2015-10-13,0.03443309561573216
2015-10-14,0.03604770184495365
2015-10-15,0.06270557132621768
2015-10-16,0.06308580591204205
2015-10-17,0.07465065541023286
2015-10-18,0.028618704683321283
2015-10-19,0.026150888249686588
2015-10-20,0.00902207507724917
2015-10-21,-0.020836043765184442
2015-10-22,-0.034518531420777876
2015-10-23,-0.02203427587713236
2015-10-24,-0.05103893960767536
2015-10-25,-0.046412176849949915
2015-10-26,0.009311114171529411
2015-10-27,0.003136563486522803
2015-10-28,0.026414763654567963
2015-10-29,0.02949182585351373
2015-10-30,-0.016532984699425768
2015-10-31,-0.07006543463546855
2015-11-01,-0.07313722173844006
2015-11-02,-0.09462948569116136
2015-11-03,-0.06461490786949398
2015-11-04,-0.0623700878821829
2015-11-05,-0.03758069052380364
2015-11-06,-0.07187344246801963
2015-11-07,-0.09533731037052462
2015-11-08,-0.09449136735120689
2015-11-09,-0.06128416891196231
2015-11-10,-0.06568361547144619
2015-11-11,-0.06411440392022527
2015-11-12,-0.049309150238316946
2015-11-13,-0.04511870995099798
2015-11-14,-0.051075599262476956
2015-11-15,-0.03534973533842667
2015-11-16,-0.02810479276643285
2015-11-17,-0.04180195709682977
2015-11-18,-0.039068947488170025
2015-11-19,-0.03162900596458229
2015-11-20,0.05301301065752817
2015-11-21,0.08904742928417342
2015-11-22,0.11252366079886578
2015-11-23,0.11419056694104057
2015-11-24,0.03428497125789853
2015-11-25,-0.011952488756353574
2015-11-26,-0.000544490950158405
2015-11-27,-0.054228722297740006
2015-11-28,-0.04634064108955016
2015-11-29,-0.010179207224576103
2015-11-30,0.00827614862072501
2015-12-01,0.03068319916697959
2015-12-02,0.02403551267396864
2015-12-03,-0.04136714315015233
2015-12-04,-0.03870475887356051
2015-12-05,-0.08570854198566025
2015-12-06,-0.09252911783342732
2015-12-07,-0.04198260117775021
2015-12-08,-0.03018059526052852
2015-12-09,-0.08688817881164823
2015-12-10,-0.07647951864389313
2015-12-11,-0.026577996554756567
2015-12-12,0.1046575973090178
2015-12-13,0.1469968150848331
2015-12-14,0.07237333656326506
2015-12-15,0.07241030962744333
2015-12-16,0.050993617501564614
2015-12-17,-0.017600572505855894
2015-12-18,-0.10362432874405769
2015-12-19,-0.14877076883255924
2015-12-20,-0.17145432406622696
2015-12-21,-0.1440512781035661
2015-12-22,-0.14043872223008513
2015-12-23,-0.20942170386766357
2015-12-24,-0.3061223578306329
2015-12-25,-0.264104500716142
2015-12-26,-0.10394737087257155
2015-12-27,-0.023175523007246568
2015-12-28,-0.05175880022854251
2015-12-29,-0.03787113940616038
2015-12-30,-0.0758228612773646
2015-12-31,-0.13007147083742865
2016-01-01,-0.1601535851071052
2016-01-02,0.014943390151955782
2016-01-03,0.06731677036168016
2016-01-04,0.08900755232297364
2016-01-05,0.1009708534012752
2016-01-06,0.12213604781858578
2016-01-07,0.18487786056998878
2016-01-08,0.14247446046008427
2016-01-09,0.15501082814646772
2016-01-10,0.09877312984782449
2016-01-11,0.036416072130194266
2016-01-12,0.05533703169151316
2016-01-13,0.1164622003752882
2016-01-14,0.19082521943570896
2016-01-15,0.24243603724710283
2016-01-16,0.24907149151801988
2016-01-17,0.23587386552923562
2016-01-18,0.1526552303747195
2016-01-19,0.1524374054243136
2016-01-20,0.1676805652210458
2016-01-21,0.18299707300122847
2016-01-22,0.17298074199113245
2016-01-23,0.11447010484299014
2016-01-24,0.043221767436220304
2016-01-25,-0.006871739439521463
2016-01-26,-0.06694062781797605
2016-01-27,-0.0702474083098501
2016-01-28,-0.049270886835479644
2016-01-29,-0.03932198181972524
2016-01-30,-0.02051519376367672
2016-01-31,-0.005090034715518499
2016-02-01,0.0239437032672285
2016-02-02,-0.0275858450454205
2016-02-03,-0.02293157724499828
2016-02-04,0.015303294287193125
2016-02-05,0.03316683452095859
2016-02-06,-0.026650507648536603
2016-02-07,-0.09129077111667705
2016-02-08,-0.0742236318027718
2016-02-09,-0.0781512376997835
2016-02-10,-0.036423705027724296
2016-02-11,-0.02233061443071449
2016-02-12,0.029004331099114822
2016-02-13,0.04890925637259791
2016-02-14,0.06258531870120265
2016-02-15,0.09827295417891335
2016-02-16,0.07312780609763969
2016-02-17,0.03473978256855936
2016-02-18,0.0494010598187149
2016-02-19,0.029923534725110557
2016-02-20,0.04450039760206437
2016-02-21,-0.011619525500437433
2016-02-22,-0.020738809394208246
2016-02-23,0.0024943188890311774
2016-02-24,0.012472465291496704
2016-02-25,0.012922577155718429
2016-02-26,0.017139864965386664
2016-02-27,0.03546809925425798
2016-02-28,0.03521768605393838
2016-02-29,0.06135107518752747
2016-03-01,0.06407267096924762
2016-03-02,0.048501837846629314
2016-03-03,0.018574969901949956
2016-03-04,0.02996191337453169
2016-03-05,0.03660581352725778
2016-03-06,0.06922372129346854
2016-03-07,0.05002777601886166
2016-03-08,0.01761346842137712
2016-03-09,0.01391035428564713
2016-03-10,0.026382589245924848
2016-03-11,0.0165863565761164
2016-03-12,0.03559716000832047
2016-03-13,0.02927469279019057
2016-03-14,-0.02277544920854524
2016-03-15,-0.053303004945471244
2016-03-16,-0.06289909557987805
2016-03-17,-0.03966181047001882
2016-03-18,-0.007841628881401164
2016-03-19,-0.0027950883401341997
2016-03-20,-0.02605958574113032
2016-03-21,-0.029279621302755743
2016-03-22,-0.004551329433716944
2016-03-23,-0.012079024622506651
2016-03-24,-0.02105458184686171
2016-03-25,-0.10669138519571142
2016-03-26,-0.10692114785484641
2016-03-27,-0.1030808220746966
2016-03-28,-0.2055179189931291
2016-03-29,-0.11262080570243782
2016-03-30,-0.08443261708850791
2016-03-31,-0.02227595482136202
2016-04-01,-0.00843790318085702
2016-04-02,-0.02083473242640288
2016-04-03,-0.07107121819064588
2016-04-04,-0.05099688995277063
2016-04-05,-0.0488907539964103
2016-04-06,-0.053314956256082624
2016-04-07,-0.035410706365777145
2016-04-08,-0.021763971793687276
2016-04-09,-0.02174758706083857
2016-04-10,-0.019478136543620295
2016-04-11,-0.026985289219945585
2016-04-12,-0.042167614589924796
2016-04-13,-0.04230947068920621
2016-04-14,-0.006952088632544928
2016-04-15,-0.02683574100428565
2016-04-16,-0.01761138152735775
2016-04-17,-0.0019077914511473892
2016-04-18,-0.0175019556621816
2016-04-19,0.002101970078047799
2016-04-20,0.0027818725034585157
2016-04-21,0.006527206035764621
2016-04-22,0.007390738739600167
2016-04-23,0.04374846208758498
2016-04-24,0.07547819387318455
2016-04-25,0.09951995809201541
2016-04-26,0.06903625346505571
2016-04-27,0.08340083991218172
2016-04-28,0.10753508625663954
2016-04-29,0.05903358494025923
2016-04-30,0.02481333977241107
2016-05-01,-0.029449507546864595
2016-05-02,-0.0038345734865554704
2016-05-03,-0.015410350205009138
2016-05-04,-0.03457562933849445
2016-05-05,-0.1343987648198297
2016-05-06,-0.08203072569918746
2016-05-07,-0.0825878656986454
2016-05-08,-0.12878676867315342
2016-05-09,-0.1825569577295738
2016-05-10,-0.1474800232039275
2016-05-11,-0.09746558944608452
2016-05-12,-0.05753505243475843
2016-05-13,-0.03329622320455172
2016-05-14,0.02148163286119953
2016-05-15,0.023816136893838546
2016-05-16,0.06655710047182772
2016-05-17,0.006757715015856647
2016-05-18,-0.010865610537354797
2016-05-19,-0.0070230867187977
2016-05-20,-0.027463945920494837
2016-05-21,-0.05690117219911528
2016-05-22,-0.05137685910409395
2016-05-23,-0.03097144860447365
2016-05-24,-0.055961338248920356
2016-05-25,0.027347279530681945
2016-05-26,0.0704330616546418
2016-05-27,0.05890331710788388
2016-05-28,-0.0031312795244229363
2016-05-29,-0.003928173280121072
2016-05-30,0.0166236845040455
2016-05-31,0.018606186681470405
2016-06-01,0.0037440275133064915
2016-06-02,-8.278880760137497e-05
2016-06-03,0.003883725067733934
2016-06-04,-0.04507743835234557
2016-06-05,-0.05426760775625539
2016-06-06,-0.121020073796128
2016-06-07,0.02670536198333373
2016-06-08,0.02358858218522286
2016-06-09,0.06328051760432096
2016-06-10,0.06012486680751472
2016-06-11,0.0479675346749886
2016-06-12,0.028618379801121918
2016-06-13,0.044759416421142006
2016-06-14,0.04365273237360867
2016-06-15,0.044704733719759915
2016-06-16,0.05558475863811374
2016-06-17,0.04974524119228185
2016-06-18,0.027776479809533683
2016-06-19,0.015045864724182678
2016-06-20,0.0494424282256265
2016-06-21,0.049563036506770075
2016-06-22,0.035645223538134374
2016-06-23,0.014163939423713856
2016-06-24,-0.1293307632718843
2016-06-25,-0.11482528853916385
2016-06-26,-0.028597923348293364
2016-06-27,0.03531099854843944
2016-06-28,0.036900607464589896
2016-06-29,0.05423904709228822
2016-06-30,0.06776150546928328
2016-07-01,0.05299040236042529
2016-07-02,0.01702059427856817
2016-07-03,0.036005110261454476
2016-07-04,0.052256575220187784
2016-07-05,0.05300988793216632
2016-07-06,0.031941101164781216
2016-07-07,0.029612375991668216
2016-07-08,0.023659555602126403
2016-07-09,-0.012899498874794801
2016-07-10,-0.006456309003763039
2016-07-11,-0.015081321804947478
2016-07-12,-0.03211596118919857
2016-07-13,-0.028714254439263343
2016-07-14,-0.03122100307543718
2016-07-15,-0.04669675882776936
2016-07-16,-0.05247381531982498
2016-07-17,-0.04451217561283194
2016-07-18,-0.06670173279721148
2016-07-19,-0.08140334017483752
2016-07-20,-0.08620902100581951
2016-07-21,-0.0950812212044383
2016-07-22,-0.07872632797343826
2016-07-23,-0.014897673920387433
2016-07-24,-0.0766983566343935
2016-07-25,-0.09153256880968641
2016-07-26,-0.13903184023807036
2016-07-27,-0.11874305461188328
2016-07-28,-0.11121680510867726
2016-07-29,-0.07761205591726572
2016-07-30,-0.08345308937528095
2016-07-31,-0.09634451703363034
2016-08-01,-0.09781836936838495
2016-08-02,-0.1035265493115336
2016-08-03,-0.08827508762856162
2016-08-04,-0.07745413039966564
2016-08-05,-0.07853628196680695
2016-08-06,-0.07457359522977214
2016-08-07,-0.07631136688161
2016-08-08,-0.04641661913682782
2016-08-09,-0.033906161693238346
2016-08-10,-0.014076011538870503
2016-08-11,0.011551011822032109
2016-08-12,0.016459778143380177
2016-08-13,0.006621041356330792
2016-08-14,-0.005250462036169523
2016-08-15,0.042057462166260606
2016-08-16,0.055316059966108
2016-08-17,0.051425905746043554
2016-08-18,0.06835999273801008
2016-08-19,0.05990280445025142
2016-08-20,-0.0021522136257861035
2016-08-21,0.01453187481838114
2016-08-22,0.039430444518981034
2016-08-23,0.02594832666158986
2016-08-24,0.026503223059465952
2016-08-25,0.035404452138591225
2016-08-26,0.006342142975906739
2016-08-27,-0.055209009797925646
2016-08-28,-0.015193239273655124
2016-08-29,0.009363092827230801
2016-08-30,0.011856033744173544
2016-08-31,0.013608577622148843
2016-09-01,-0.009481816448715819
2016-09-02,-0.020486781410479438
2016-09-03,-0.05591457139360223
2016-09-04,-0.0731855887420867
2016-09-05,0.0054983502080983016
2016-09-06,-0.010681845799162204
2016-09-07,-0.01701539602411728
2016-09-08,-0.018576090987346916
2016-09-09,-0.008493081593135443
2016-09-10,-0.06763341521002353
2016-09-11,-0.06256346142709823
2016-09-12,-0.015913121967539468
2016-09-13,-0.035407256460700864
2016-09-14,-0.03352627597323732
2016-09-15,-0.03782391876551827
2016-09-16,-0.050838489383108865
2016-09-17,-0.05435372109234571
2016-09-18,-0.0461424030194415
2016-09-19,-0.04329338385488235
2016-09-20,-0.048543290599656785
2016-09-21,-0.04086142755888211
2016-09-22,-0.03662918513567526
2016-09-23,-0.05944176096532772
2016-09-24,-0.09195883434178675
2016-09-25,-0.12461201944436162
2016-09-26,-0.06725910669536184
2016-09-27,-0.07022737292694892
2016-09-28,-0.05480157138212505
2016-09-29,-0.05765784432369436
2016-09-30,-0.061465160818036324
2016-10-01,-0.07604617336672703
2016-10-02,-0.05590200492966879
2016-10-03,-0.018852066438450166
2016-10-04,0.002038983995104715
2016-10-05,-0.01247847475420194
2016-10-06,-0.011086120283520629
2016-10-07,-0.012019785223976953
2016-10-08,0.0027289890669059957
2016-10-09,0.0030947669713139447
2016-10-10,-0.011806992325448462
2016-10-11,-0.00941611218441274
2016-10-12,0.04217813249545266
2016-10-13,0.04673781207032057
2016-10-14,0.05299528860850167
2016-10-15,0.016337012965072617
2016-10-16,0.011940375548446625
2016-10-17,0.006021469394939416
2016-10-18,-0.0035187713526045883
2016-10-19,-0.03511078150960145
2016-10-20,-0.02003731685408283
2016-10-21,-0.008922055745559376
2016-10-22,0.031063864922693085
2016-10-23,0.017497769020007325
2016-10-24,0.018560220661273164
2016-10-25,0.04543682807446103
2016-10-26,0.022869771706673703
2016-10-27,-0.04342591575892385
2016-10-28,-0.058310907081072116
2016-10-29,-0.02389102672751875
2016-10-30,-0.01942196470598212
2016-10-31,-0.008448313660135653
2016-11-01,-0.002302390239101726
2016-11-02,0.06369559332473962
2016-11-03,0.08007507004128023
2016-11-04,0.10364376812901988
2016-11-05,0.08111768606781666
2016-11-06,0.12369354013112321
2016-11-07,0.16072314839705015
2016-11-08,0.15038404597749278
2016-11-09,0.14637526941467804
2016-11-10,0.12502204490664504
2016-11-11,0.1455107699182836
2016-11-12,0.12789883725918116
2016-11-13,0.08628943939925549
2016-11-14,0.06007541779319503
2016-11-15,0.01636079562605275
2016-11-16,0.010210084623292204
2016-11-17,-0.004399911656692623
2016-11-18,-0.028577827785522203
2016-11-19,0.004269783983241737
2016-11-20,-0.005963451767581063
2016-11-21,-0.06385940393495382
2016-11-22,-0.09643432060226154
2016-11-23,-0.09984179621102562
2016-11-24,-0.013561619862356267
2016-11-25,0.011652577646783513
2016-11-26,-0.03952871531907576
2016-11-27,0.04323619966269021
2016-11-28,0.06875665861990399
2016-11-29,0.030208652282253112
2016-11-30,0.007829765741226069
2016-12-01,0.025570783908509753
2016-12-02,0.05081709355841113
2016-12-03,0.10831664420720877
2016-12-04,0.05824131693898593
2016-12-05,-0.0207114519140692
2016-12-06,0.06270264218088961
2016-12-07,0.027746055731100228
2016-12-08,-0.08287519670039067
2016-12-09,-0.06942707910627277
2016-12-10,-0.009036428693312004
2016-12-11,0.01886564399224966
2016-12-12,0.057682862192972806
2016-12-13,0.012925720641725036
2016-12-14,0.03970669304518637
2016-12-15,0.09988883291468653
2016-12-16,0.05825316618241949
2016-12-17,0.02545851051117687
2016-12-18,-0.0029419405619286465
2016-12-19,-0.06019392188022543
2016-12-20,-0.07433873926107637
2016-12-21,-0.05006834336574073
2016-12-22,-0.0801572664478023
2016-12-23,-0.09241774423447602
2016-12-24,-0.1410788221458077
2016-12-25,-0.15052741826572458
2016-12-26,-0.2386943990821635
2016-12-27,-0.09684215531426155
2016-12-28,-0.0710514968189333
2016-12-29,-0.14711163551280926
2016-12-30,-0.16728672853489002
2016-12-31,-0.20454338443732212
2017-01-01,-0.1828388030170025
2017-01-02,-0.03434542557102027
2017-01-03,0.003769730708524932
2017-01-04,0.03372895497792605
2017-01-05,0.1574976385739575
2017-01-06,0.11661041467739608
2017-01-07,0.09684943281682656
2017-01-08,0.07733501539951249
2017-01-09,-0.03161605032375725
2017-01-10,-0.017238862666129506
2017-01-11,-0.012219628040350372
2017-01-12,-0.017906547693398167
2017-01-13,0.005328599401439149
2017-01-14,0.03470027165984746
2017-01-15,0.07079254375221211
2017-01-16,0.06755920891325573
2017-01-17,0.051976792092197854
2017-01-18,-0.020290818113611664
2017-01-19,-0.06545798024142968
2017-01-20,-0.07841252762138673
2017-01-21,-0.02862348356628175
2017-01-22,-0.004347998346133863
2017-01-23,-0.04005474348839577
2017-01-24,-0.006332389872236277
2017-01-25,-0.03368680793839296
2017-01-26,-0.05538035318427781
2017-01-27,0.0015903638438459211
2017-01-28,0.028270279429245093
2017-01-29,0.024314961037847027
2017-01-30,-0.05049150458665608
2017-01-31,-0.0271311991182408
2017-02-01,-0.004209320073034206
2017-02-02,-0.0005069095721079719
2017-02-03,0.008400471753697403
2017-02-04,0.01670089765060645
2017-02-05,0.03040332083051922
2017-02-06,0.037912418694387995
2017-02-07,0.08144929570335435
2017-02-08,0.08183706771567323
2017-02-09,0.07071125313628102
2017-02-10,0.06302834247686562
2017-02-11,0.0780288780726277
2017-02-12,0.12956369769778497
2017-02-13,0.06022119066056142
2017-02-14,-0.00644627845300505
2017-02-15,0.006677491325771001
2017-02-16,0.009848378126241286
2017-02-17,-0.022861280345233936
2017-02-18,0.00520984243158118
2017-02-19,-0.057142660798062295
2017-02-20,-0.06852639459772547
2017-02-21,-0.03731786167308826
2017-02-22,-0.020238112758001137
2017-02-23,0.006323876349510371
2017-02-24,0.041389082559412316
2017-02-25,0.04721540080899267
2017-02-26,0.0038514917303817953
2017-02-27,-0.027358420831207653
2017-02-28,-0.05267703904732102
2017-03-01,-0.033490540624653065
2017-03-02,-0.020174356476349686
2017-03-03,-0.013969671733766731
2017-03-04,0.014917510209608409
2017-03-05,0.07041657565382486
2017-03-06,0.055377483364866364
2017-03-07,0.10173606397010637
2017-03-08,0.061537167449198904
2017-03-09,0.02746842809590966
2017-03-10,0.013117750457450228
2017-03-11,0.017883983543752535
2017-03-12,0.004502711711843688
2017-03-13,0.002223776713588421
2017-03-14,-0.026010093649716737
2017-03-15,-0.0541104147995064
2017-03-16,-0.04030919780271347
2017-03-17,-0.05228148119978471
2017-03-18,-0.003326059615886834
2017-03-19,0.04165545293655981
2017-03-20,0.018433556594672496
2017-03-21,-0.035517782094082406
2017-03-22,-0.012080058962812501
2017-03-23,-0.021160504992629114
2017-03-24,-0.012272788997002237
2017-03-25,-0.03172296486358839
2017-03-26,-0.09746140488473287
2017-03-27,-0.12026552716901229
2017-03-28,-0.1036712701282898
2017-03-29,-0.03307364156713
2017-03-30,0.005587601888775495
2017-03-31,-0.010678060215660423
2017-04-01,-0.05069275772310711
2017-04-02,-0.09561374265110345
2017-04-03,-0.060230703925144624
2017-04-04,-0.06871866467601606
2017-04-05,-0.058007649642991765
2017-04-06,-0.029474197088966037
2017-04-07,-0.07092398621784923
2017-04-08,-0.05171055559761406
2017-04-09,-0.06964219121273985
2017-04-10,-0.041842546982730155
2017-04-11,-0.006992386897310965
2017-04-12,0.002098626541155113
2017-04-13,0.015885095551386286
2017-04-14,-0.011527188740402039
2017-04-15,0.05740993433491326
2017-04-16,0.056018511073368416
2017-04-17,-0.029883514915329812
2017-04-18,0.07333300721302294
2017-04-19,0.03198301852664187
2017-04-20,0.02369049322739869
2017-04-21,0.013897145140465028
2017-04-22,0.04528113691267954
2017-04-23,0.05113487150961227
2017-04-24,0.07036760945245568
