date,log_load,yearly_seasonal,weekly_seasonal,trend,residual
2018-09-16,8.960344716589061,-0.12429231752547179,-0.0786186442465342,9.182498196613102,-0.019242518252035268
2018-09-17,9.068383104971652,-0.12039206870291566,0.03618900095640322,9.182468789938378,-0.029882617220213348
2018-09-18,9.043591922420031,-0.11646564792838808,0.035870550174138295,9.182439316335506,-0.05825229616122485
2018-09-19,9.037444255829383,-0.11251442343775277,0.04261116976979181,9.182409775804487,-0.07506226630714252
2018-09-20,9.058004710672485,-0.1085397593113536,0.03334369135346533,9.18238016834532,-0.049179389714947064
2018-09-21,9.046266312321462,-0.1045430148407716,0.008903962628606231,9.182350493958007,-0.040445129424378834
2018-09-22,8.976636043107458,-0.1005255439109082,-0.07829973063584293,9.182320752642543,-0.02685943498833332
2018-09-23,8.986295372813254,-0.09648869439783697,-0.07861864424653434,9.182290944398932,-0.020888232941306484
2018-09-24,9.143862193140505,-0.09243380758282854,0.036189000956403136,9.182261069227176,0.017845930539754917
2018-09-25,9.142284561310571,-0.08836221758295998,0.035870550174138705,9.182231127127269,0.012545101592124297
2018-09-26,9.147799853501285,-0.08427525079866846,0.042611169769792824,9.182201118099215,0.007262816430946728
2018-09-27,9.154303387922262,-0.08017422537860433,0.033343691353463434,9.182171042143013,0.018962879804389488
2018-09-28,9.1559589809894,-0.07606045070210989,0.008903962628604302,9.182140899258663,0.04097456980424319
2018-09-29,9.071025621262592,-0.07193522687962614,-0.07829973063585262,9.182110689446166,0.039149889331905996
2018-09-30,9.019633758647787,-0.06779984427131405,-0.07861864424653447,9.18208041270552,-0.016028165539886174
2018-10-01,9.176029253680921,-0.06365558302413285,0.03618900095640032,9.182050069036727,0.02144576671192766
2018-10-02,9.21131489697241,-0.059503712627626035,0.035870550174139135,9.182019658439785,0.05292840098611329
2018-10-03,9.212093001889388,-0.05534549148861041,0.04261116976979117,9.181989180914696,0.04283814269351005
2018-10-04,9.23917075364406,-0.051182166524957474,0.033343691353461546,9.18195863646146,0.07505059235409739
2018-10-05,9.134889190428185,-0.047014972778626506,0.008903962628587746,9.181928025080074,-0.008927824501851589
2018-10-06,9.065950236016784,-0.04284513304808338,-0.07829973063585338,9.181897346770542,0.005197752930177657
2018-10-07,9.078531304821073,-0.038673857540221644,-0.07861864424653948,9.181866601532862,0.013957205074971668
2018-10-08,9.199418444275626,-0.03450234354185875,0.03618900095640025,9.181835789367033,0.015895997494050462
2018-10-09,9.149129640931287,-0.030331775110886583,0.03587055017413957,9.181804910273057,-0.03821404440502363
2018-10-10,9.1437330456695,-0.02616332278710027,0.04261116976979219,9.181773964250933,-0.054488765564125075
2018-10-11,9.140717838007697,-0.02199814332272329,0.0333436913534645,9.181742951300661,-0.05237066132370494
2018-10-12,9.119544570349161,-0.01783737943261484,0.00890396262858582,9.181711871422241,-0.053233884269049625
2018-10-13,8.991349644075195,-0.013682159564128896,-0.07829973063585412,9.181680724615674,-0.09834919034049783
2018-10-14,8.9718928094021,-0.00953359768655157,-0.07861864424653961,9.181649510880957,-0.12160445954576637
2018-10-15,9.092958818215157,-0.005392793100049295,0.03618900095639743,9.181618230218096,-0.11945561985928599
2018-10-16,9.11431118374724,-0.001260830264007362,0.03587055017413997,9.181586882627084,-0.10188541878997626
2018-10-17,9.103608546131815,0.002861221355368454,0.04261116976979321,9.181555468107923,-0.1234193131012713
2018-10-18,9.133643795866096,0.006972307418342483,0.03334369135346426,9.181523986660617,-0.08819618956632702
